"","Equil.pop","Equil.sd","speed","harvest","thresh"
"246",1.47847543594944e-145,1.01239802519779e-144,0.22,0.14,NA
"247",2.87543018000431e-171,0,0.22,0.15,NA
"248",3.48770332534065e-197,0,0.22,0.16,NA
"249",2.65928569445667e-223,0,0.22,0.17,NA
"250",1.27547934654827e-249,0,0.22,0.18,NA
"251",3.83783867554508e-276,0,0.22,0.19,NA
"252",7.21175292984918e-303,0,0.22,0.2,NA
"253",1534.53383787632,0,0.24,0,NA
"254",1314.59312758221,0.17603312870761,0.24,0.01,NA
"255",1092.51609426325,0.295064384343524,0.24,0.02,NA
"256",868.266254896496,0.354664868314667,0.24,0.03,NA
"257",641.806229343417,0.352386510608835,0.24,0.04,NA
"258",413.097711607871,0.285767715738096,0.24,0.05,NA
"259",182.10143993527,0.152339025581298,0.24,0.06,NA
"260",0.00140956018067507,0.00117263414049012,0.24,0.07,NA
"261",3.50333570135744e-22,9.68342452598846e-22,0.24,0.08,NA
"262",5.26610209724813e-41,2.02490246772218e-40,0.24,0.09,NA
"263",3.70105413001482e-60,1.73517744768451e-59,0.24,0.1,NA
"264",1.73440057609634e-81,9.37630879589052e-81,0.24,0.11,NA
"265",3.01027573574268e-106,1.81919090637017e-105,0.24,0.12,NA
"266",1.60407500222596e-131,1.06241123303035e-130,0.24,0.13,NA
"267",4.70223761318209e-157,3.36671297686498e-156,0.24,0.14,NA
"268",8.32645955149596e-183,0,0.24,0.15,NA
"269",9.1566963465302e-209,0,0.24,0.16,NA
"270",6.30798100653149e-235,0,0.24,0.17,NA
"271",2.72519787858775e-261,0,0.24,0.18,NA
"272",7.3654966755344e-288,0,0.24,0.19,NA
"273",1.23997718354915e-314,0,0.24,0.2,NA
"274",1393.79453890025,0,0.26,0,NA
"275",1172.55860905944,0.443456567210142,0.26,0.01,NA
"276",949.165175969113,0.732113433032174,0.26,0.02,NA
"277",723.577175852252,0.851884576205422,0.26,0.03,NA
"278",495.75659477661,0.790062191760181,0.26,0.04,NA
"279",265.664436543684,0.535930540009674,0.26,0.05,NA
"280",33.2954450878183,0.0838991461263954,0.26,0.06,NA
"281",2.39084798873724e-15,5.37123310859969e-15,0.26,0.07,NA
"282",5.68300610978955e-34,1.98086259253955e-33,0.26,0.08,NA
"283",8.56271058073612e-53,3.76285512590058e-52,0.26,0.09,NA
"284",6.03429062177022e-72,3.10849798543927e-71,0.26,0.1,NA
"285",2.86694133454303e-93,1.66745941800038e-92,0.26,0.11,NA
"286",5.10664654071047e-118,3.27718552567543e-117,0.26,0.12,NA
"287",2.7710550387197e-143,1.9318969342182e-142,0.26,0.13,NA
"288",8.23322995547748e-169,0,0.26,0.14,NA
"289",1.47313373939505e-194,0,0.26,0.15,NA
"290",1.63350779191933e-220,0,0.26,0.16,NA
"291",1.1329541368418e-246,0,0.26,0.17,NA
"292",4.9222422284692e-273,0,0.26,0.18,NA
"293",1.33666894666624e-299,0,0.26,0.19,NA
"294",5.05429155695595e-321,0,0.26,0.2,NA
"295",1241.86819370299,0,0.28,0,NA
"296",1019.22178561322,0.102149566858829,0.28,0.01,NA
"297",794.39327958898,0.160439887591892,0.28,0.02,NA
"298",567.345022584173,0.173168357142374,0.28,0.03,NA
"299",338.03842303791,0.138596010442399,0.28,0.04,NA
"300",106.433920296241,0.0549500895562747,0.28,0.05,NA
"301",1.76771483475104e-09,2.96542663669558e-09,0.28,0.06,NA
"302",6.12339571253437e-28,1.92244790620587e-27,0.28,0.07,NA
"303",1.4542064946818e-46,5.9874862893541e-46,0.28,0.08,NA
"304",2.18839056010861e-65,1.07430702849076e-64,0.28,0.09,NA
"305",1.5398026903431e-84,8.61434376521291e-84,0.28,0.1,NA
"306",7.37237339356226e-106,4.57732065903958e-105,0.28,0.11,NA
"307",1.33935606770533e-130,9.06936461514429e-130,0.28,0.12,NA
"308",7.36818980788037e-156,5.3747374260701e-155,0.28,0.13,NA
"309",2.2107678876857e-181,0,0.28,0.14,NA
"310",3.98390404029069e-207,0,0.28,0.15,NA
"311",4.4406169361963e-233,0,0.28,0.16,NA
"312",3.09143934435624e-259,0,0.28,0.17,NA
"313",1.34663387938717e-285,0,0.28,0.18,NA
"314",3.66318524421398e-312,0,0.28,0.19,NA
"315",5.05429155695595e-321,0,0.28,0.2,NA
"316",1078.73827463153,0,0.3,0,NA
"317",854.560162883002,0.0880750616921592,0.3,0.01,NA
"318",628.173762150412,0.130577393569646,0.3,0.02,NA
"319",399.540747083831,0.125589202990744,0.3,0.03,NA
"320",168.621832555931,0.07122182504862,0.3,0.04,NA
"321",0.000153432787642528,0.000153938637433674,0.3,0.05,NA
"322",7.64588259591525e-23,2.15168090368657e-22,0.3,0.06,NA
"323",2.64741203883598e-41,1.02417948316861e-40,0.3,0.07,NA
"324",6.28710526939118e-60,2.95312949432599e-59,0.3,0.08,NA
"325",9.46041901096737e-79,5.11308044487917e-78,0.3,0.09,NA
"326",6.65544629868024e-98,4.01598240516091e-97,0.3,0.1,NA
"327",3.21013498695811e-119,2.1211993760271e-118,0.3,0.11,NA
"328",5.93441577289608e-144,4.23674485279177e-143,0.3,0.12,NA
"329",3.30699881077196e-169,0,0.3,0.13,NA
"330",1.00202277262367e-194,0,0.3,0.14,NA
"331",1.81958202889769e-220,0,0.3,0.15,NA
"332",2.04057443171438e-246,0,0.3,0.16,NA
"333",1.42757989248555e-272,0,0.3,0.17,NA
"334",6.24335862228148e-299,0,0.3,0.18,NA
"335",5.05429155695595e-321,0,0.3,0.19,NA
"336",5.05429155695595e-321,0,0.3,0.2,NA
"337",904.37103198899,0,0.32,0,NA
"338",678.539104212631,0.0499057022858296,0.32,0.01,NA
"339",450.470621039906,0.0667380494776471,0.32,0.02,NA
