"","x"
"1203",1833.51184605241
"1204",1854.20973372133
"1205",1873.96004564048
"1206",1892.78296472744
"1207",1910.70099915894
"1208",1927.73860753622
"1209",1943.92185183852
"1210",1959.27807304422
"1211",1973.83559040986
"1212",1984.13449249449
"1213",1990.69249602312
"1214",1993.54883975265
"1215",1992.77507990242
"1216",1988.49810190623
"1217",1980.89956335745
"1218",1970.21182468264
"1219",1956.71213286102
"1220",1940.71544590665
"1221",1922.56619518248
"1222",1902.62929029252
"1223",1883.26529309087
"1224",1865.13359274517
"1225",1848.17731281781
"1226",1832.30755269212
"1227",1817.44039163755
"1228",1803.49964552414
"1229",1790.41625988995
"1230",1778.12752007759
"1231",1766.57634442672
"1232",1755.71066857325
"1233",1745.48290895279
"1234",1735.84949398723
"1235",1726.77045319275
"1236",1718.20905601375
"1237",1710.13149348544
"1238",1702.50659689984
"1239",1695.30558853815
"1240",1688.50186027142
"1241",1682.07077644825
"1242",1675.98949800468
"1243",1670.23682516608
"1244",1664.79305647699
"1245",1659.63986220493
"1246",1654.76017042702
"1247",1650.13806433252
"1248",1645.7586894649
