"","x"
"1083",1595.95405396151
"1084",1591.09020606292
"1085",1582.27516891246
"1086",1570.12687355056
"1087",1555.25605442588
"1088",1538.24856989588
"1089",1520.04723285752
"1090",1503.81678224251
"1091",1488.07977492113
"1092",1472.79716738456
"1093",1457.91441347675
"1094",1443.37782167701
"1095",1429.13561938769
"1096",1415.1376520015
"1097",1401.33497965249
"1098",1387.67947668226
"1099",1374.12343652437
"1100",1360.6191757038
"1101",1347.17638536331
"1102",1333.95742002334
"1103",1320.92015993395
"1104",1308.02324991285
"1105",1295.2258128783
"1106",1282.48714934564
"1107",1269.76643366147
"1108",1257.02240292777
"1109",1244.2130332609
"1110",1231.29519743617
"1111",1218.22429723453
"1112",1204.95386282428
"1113",1191.43511020977
"1114",1177.61644607772
"1115",1163.44290715367
"1116",1148.85551829035
"1117",1133.79054972571
"1118",1118.17864896851
"1119",1101.94381616095
"1120",1085.00218291646
"1121",1067.26054264208
"1122",1048.61456391275
"1123",1033.6063444478
"1124",1022.23625345339
"1125",1014.61836609799
"1126",1011.01824106597
"1127",1011.74706031216
"1128",1017.15453652841
"1129",1027.6263552625
"1130",1043.57928536736
"1131",1065.45180464091
"1132",1093.68812544043
"1133",1128.71326216412
"1134",1166.30756940791
"1135",1203.91775737663
"1136",1241.30759767356
"1137",1278.37616238729
"1138",1315.039966413
"1139",1351.22056506568
"1140",1386.84393460359
"1141",1421.84090582179
"1142",1456.14761642207
"1143",1489.70588175189
"1144",1522.46347281126
"1145",1549.85942225414
"1146",1570.48807018107
"1147",1584.89034912017
"1148",1593.40246850346
"1149",1596.4579573321
"1150",1594.57742406789
"1151",1588.34031399697
"1152",1578.35734385389
"1153",1565.24613835401
"1154",1549.61080322118
"1155",1532.02560882162
"1156",1514.56206645926
"1157",1498.50258708814
"1158",1482.92417232065
"1159",1467.7817077185
"1160",1453.02090269897
"1161",1438.58875162667
"1162",1424.43407131966
"1163",1410.50716049304
"1164",1396.75939770041
"1165",1383.14284338384
"1166",1369.60984529114
"1167",1356.11264060675
"1168",1342.74910386675
"1169",1329.59525341776
"1170",1316.6092565574
"1171",1303.74995057709
"1172",1290.97655076398
"1173",1278.2483492667
"1174",1265.52440946265
"1175",1252.76325128305
"1176",1239.92252195767
"1177",1226.95864600994
"1178",1213.82644752231
"1179",1200.47873660972
"1180",1186.86585061569
"1181",1172.93513868618
"1182",1158.6303759546
"1183",1143.89109041004
"1184",1128.65178137816
"1185",1112.84100307628
"1186",1096.3802794283
"1187",1079.18280654441
"1188",1061.15188597025
"1189",1043.32055255967
"1190",1029.55061538051
"1191",1019.40084141008
"1192",1013.08529926647
"1193",1010.8874408943
"1194",1013.13158421843
"1195",1020.17975432095
"1196",1032.42869395752
"1197",1050.30370093757
"1198",1074.24730054393
"1199",1104.70055208285
"1200",1142.07459052357
"1201",1179.76294289822
"1202",1217.31288329708
"1203",1254.59832387882
"1204",1291.53152805498
"1205",1328.03140904573
"1206",1364.02109669744
"1207",1399.42824945021
"1208",1434.18554696618
"1209",1468.23111850737
"1210",1501.50888109823
"1211",1533.96878405905
"1212",1558.82937502558
"1213",1577.2926378361
"1214",1589.63539898381
"1215",1596.21917538139
"1216",1597.51011187116
"1217",1594.05260013187
"1218",1586.44029822615
"1219",1575.28945812784
"1220",1561.21582844456
"1221",1544.81560822013
"1222",1526.65049079377
"1223",1509.85813191014
"1224",1493.92318172044
"1225",1478.45959004956
"1226",1463.416225201
"1227",1448.73882661038
"1228",1434.37484534225
"1229",1420.27347662319
"1230",1406.38527893589
"1231",1392.66177073511
"1232",1379.0550327409
"1233",1365.51731172347
"1234",1352.00061873369
"1235",1338.69313054213
"1236",1325.58237947626
"1237",1312.62670524792
"1238",1299.78503088716
"1239",1287.0165637881
"1240",1274.28049271042
"1241",1261.53567910728
"1242",1248.74033770414
"1243",1235.85170057598
"1244",1222.82565830097
"1245",1209.61637087587
"1246",1196.1758398925
"1247",1182.45343191825
"1248",1168.39534099362
"1249",1153.9439755142
